userId,externalCampaignId,externalCampaignName,eventType,eventDate,externalSystem
84641f6eac3b145cc55cccd3,CAM_19,A Diamond Is Forever,Click,2023-03-23T10:23:55Z,Salesforce Marketing Cloud
83641f6eac3b145cc55cccd3,CAM_19,A Diamond Is Forever,Click,2023-03-24T10:23:55Z,Salesforce Marketing Cloud
88641f6eac3b145cc55cccd3,CAM_19,A Diamond Is Forever,Click,2023-03-25T10:23:55Z,Salesforce Marketing Cloud
7f641f6eac3b145cc55cccd3,CAM_19,A Diamond Is Forever,Click,2023-03-26T10:23:55Z,Salesforce Marketing Cloud
23641f61f84390335762c4d8,CAM_19,A Diamond Is Forever,Click,2023-03-23T10:23:55Z,Salesforce Marketing Cloud
f1641dba1b136ce634881217,CAM_19,A Diamond Is Forever,Click,2023-03-24T10:23:55Z,Salesforce Marketing Cloud
85641c63d53a132915e30a97,CAM_20,A Better Life, A Better World,Click,2023-03-25T10:23:55Z,Salesforce Marketing Cloud
86641f6eac3b145cc55cccd3,CAM_20,A Better Life, A Better World,Click,2023-03-26T10:23:55Z,Salesforce Marketing Cloud
82641f6eac3b145cc55cccd3,CAM_20,A Better Life, A Better World,Click,2023-03-23T10:23:55Z,Salesforce Marketing Cloud
85641f6eac3b145cc55cccd3,CAM_20,A Better Life, A Better World,Click,2023-03-24T10:23:55Z,Salesforce Marketing Cloud
80641f6eac3b145cc55cccd3,CAM_20,A Better Life, A Better World,Click,2023-03-25T10:23:55Z,Salesforce Marketing Cloud
87641f6eac3b145cc55cccd3,CAM_20,A Better Life, A Better World,Click,2023-03-26T10:23:55Z,Salesforce Marketing Cloud
81641f6eac3b145cc55cccd3,CAM_20,A Better Life, A Better World,Click,2023-03-23T10:23:55Z,Salesforce Marketing Cloud
84641f6eac3b145cc55cccd3,CAM_20,A Better Life, A Better World,Click,2023-03-24T10:23:55Z,Salesforce Marketing Cloud
83641f6eac3b145cc55cccd3,CAM_20,A Better Life, A Better World,Click,2023-03-25T10:23:55Z,Salesforce Marketing Cloud
88641f6eac3b145cc55cccd3,CAM_20,A Better Life, A Better World,Click,2023-03-26T10:23:55Z,Salesforce Marketing Cloud
7f641f6eac3b145cc55cccd3,CAM_20,A Better Life, A Better World,Click,2023-03-23T10:23:55Z,Salesforce Marketing Cloud
23641f61f84390335762c4d8,CAM_20,A Better Life, A Better World,Click,2023-03-24T10:23:55Z,Salesforce Marketing Cloud
f1641dba1b136ce634881217,CAM_20,A Better Life, A Better World,Click,2023-03-25T10:23:55Z,Salesforce Marketing Cloud
